tweet	label
@MuratVskii otobüs meselesine gelırsen bu dediğin masraflar sadece ibb demi var bursada agrıda kayserıde yokmu bunlar niye ucuza hizmet veriyor mazot fiyatı orda aynı istanbuldada aynı bunu dusunsen sadece ne kadar boş konuştugunu anlarsın	Other
"A haber ""halk bugun de 24 liradan ucuz mazot kuyruguna girdi"" haberini daha yapmadi mi :) https://t.co/tmMAgtIMNc"	False
@Ahaber @memlktmeselesi valla en iyi operasyonu sizler,halk olarak bize çekiyorsunuz ne güzel.çiftçiye Mazot u ÖTV ve KDV siz ver algı malgı operasyon falan kalmaz.Bırakın artık bu ağızı da gerçekler ZAM lar. https://t.co/GNvH5BiUB1	Other
"Akaryakıt istasyonların önleri bom boş.
A Haber,bu Millet nerede?
Neden ucuz mazot kuyruğunda değiller?
Hadi ne olur!
Bir mutluluk haberi yap da, seyredip mutlu olalım.
Hatta halay çekelim."	Other
@alikdk A haber basligi : Halk hergun ucuz mazot kuyrugunda	False
"❌ Bazı sosyal medya kullanıcıları, A Haber'in ""Halk her gece ucuz mazot alıyor"" alt yazı bandını kullandığını iddia etti.

✅ İlgili fotoğraf, farklı iki yayından alınıp dijital müdahaleyle birleştirilmiş. Alt yazı bandı ise görsel üzerine sonradan eklenmiş. İddia yalandır. https://t.co/sOP3f5JzUu"	True
@tarkankaratepe @vldngllrdn Fox a bakarsan taze fasulye kg 60 lira yalan! Ben geçen aldim 300 gr 18 liraydi, hep yalan haber kanka. Kg fiyatı değilki onemli olan, mesela mazot pahali diyorlar ama ben hep 50 milyonluk aliyom bence ucuz bile bu devirde 50 milyon para mi yaa	Other
@Ahaber İstanbuldan Lüleburgaza otobüs şirketiyle gitgel 320₺ olmuş 1 kişi.. Bu insanlar artık seyahatte edemeyecek duruma getirildi. Mazot kesinlikle 5₺ ye geri çekilmeli yoksa halk adım atamayacak bu gidişle..	Other
"#brent #ukoıl 

4 s 

sıkışmaya doğru gidiyor.

Dua zincirine davet ediyorum.

#BrentDown mesajını 100 kişiye gönderirsen belki biraz daha ucuz benzin/mazot alırız. https://t.co/x8fkGE2zxV"	Other
@tele1comtr Manda olan şehirleri söylediler paramız çok arabamızla gider alırız benzin ucuz mazot ucuz	Other
@ersin5959 @aylin_kotil Ama tüm yıl üretip, üç kuruşa satan köylü,çiftçi ölür.Fiyatın; nakliye (mazot ve zorunlu paralı geçişler),market (elektrk-gaz artışı,yüksek kira) ve üretim planlamasızlığı (devlet ve kooperatifler) ile olduğunu, kente yakın tarım olmadan ucuz luk olamaz.Romantizmle bu iş çözülmez	Other
A Haber'in zamlardan sonra “Halk her gece ucuz mazot alıyor” alt bandı kullandığı iddiası yalan çıktı. https://t.co/TgccqhpxqY	True
@Ahaber Türkiye'de tarlalar boş mazot gübre aldı başını gitti sağolsun hükümetimiz aldığı vergilerle buğday ayçiçeği ekemez olduk şimdi dışardan alıyoruz memleketimin toprağına ne eksen olur ama maalesef gemiciye ucuz mazot ama çiftçiye pahalı mazot birde bunu haber yapin neguzel harika	Other
"Yurttaşlarımız tezgahlarda ""Çeyrek Lahana"" satışını, AKP iktidarında gördü. 
Ucuz mazot, ekmek ve et alabilmek için kuyruklar oluştu; çiftçi tarlasına küstü. Artık #MilletinGücüKalmadı
Yapılacak ilk seçimde yani #İktidarDeğişince herkes mutlu olacak.
#GeliyorGelmekteOlan"	Other
Mazot 20 tl olmuş, 3 ay içerisinde %150 zamlanmış, halk onbinler olup meydanlara akmıyorsa tabi ki A Haber'de bu halkla dalga geçecek. https://t.co/e49ty77g1l	False
@Ahaber Yalana ve yalaka haber kanalı @Ahaber mazot a zam cık yapılmış hemen haber etseniz ya, MİLLET ucuz mazot kuyruğunda diye, Ya da mazota GÜNCELLEME diye 6 ay da %244 zam yapıldı UTANMAZLAR aldığımız MAAŞ HARAM HARAM.	False
"Ahaber: ""Motorine 2.25"" zam gelmesine rağmen hala Avrupa'dan daha ucuza akaryakıt kullanıyoruz . Avrupa'da 32 . 33 ₺ olan mazot bizde sadec 23 . 24 ₺."	Other
"@yasinoezy Hangi birine cevap vereceğimi şaşırdım. Şunu belirteyim, tankerlerim var, akaryakıt satıyorum. 
1. Çok bilgece anlattığın otobüsler benzinle değil mazotla çalışıyor.
2. İETT 21TLden mazot veya sana göre benzin alıyorsa Ekrem Başkanıma açık çağrıdır, ben daha ucuza satacağım++"	Other
"A Haber deki paylaşım sosyal medya'da dikkat çekti:

'Halk her gece ucuz mazot alıyor.""
İnsanların aklıyla alay ediyorlar…
Amaç haberleri sunmak mı ? 
Yada insanlarla alay etmek mi?

 #GayetNormal

 #aycicekyağı

 #akaryakıtzammı

 #SoygunVar https://t.co/fR0ZFbBK02"	False
@reisciadam46 A haber izleyen kitlseniz değil mi siz. Geçenlerde millet ucuz mazot kuyruğunda diye haber yapmıştı. Fox tv izlemeye gerek yok ki ekonominin berbat olduğunu görmek için.. Eve gelen fatura,marketdeki fiyatlar, kiralar, vergiler..... anlayana heryer fox haber...Millet mal değil..	False
@Ahaber Ulan her gece ucuz mazot alıyorduk ulan	False
@Sorgula111 @Alcnylmz1907 @heredot021 @MstSelanik Geçen sene 1.10 Euro olan mazot mu? Ulan ben 2016da Bamberg'te yaşarken 1.23ten ucuz mazot hatırlamıyorum ne geçen senesinden bahsediyon sen???	Other
"@Ahaber Benzin bizde çok ucuz diyenlere...

#akaryakıtzammı #akaryakıt #benzinezam #mazot #mazotazam #mazot20 #aycicekyağı #6MarttaKontakKapatıyoruz #Tayyip #DestanYazacağızReisle #RecepTayyipErdogan #CumhurGönüllerde https://t.co/pVIpqMQ1sw"	Other
@trabzonlu1i @uyanhadi_ A haber : ucuz mazot alabilmek.icin insanlar kuyruğa girdi.	False
@secondvirus Cemil bey dediklerinizin takımına katılıyorum ama a haberin gece yarısı ucuz mazot alıyorlar algısınada laf söyleseniz çok memnun kalacağım millet gercek habercilik bekliyor uyduruk değil	False
"@Selcuki77 @Ahaber 2021 de benzin ve mazot fiyatları 👇Bu twitt atildıgın da 21 gün önce
Benzin 2,39
Diesel2.59  kadar çıktı   şu an 15cent düştü 
Ama sen kaos maker karalamak için kırk takla atarsın,halk tv foxun haberlerini izlemekten için kararmış bi kanal değiştir. https://t.co/2p8jOZrJnZ"	Other
"Muharrem İnce’den ahırda basın toplantısı:

▪ ""Tohum, fide, mazot, ilaç, tarla kirasından vergi almayacağız.""

▪ ""İktidar olursak Türk milletine en ucuz et, ekmek, domatesi yedireceğiz."" https://t.co/Mn7GIOvKgl"	Other
"Ahaber'de ucuz Mazot kuyruğuna girdim bekliyorum!

#ZAMlarınSonuYokMu
#akaryakıtzammı"	False
@Ahaber @8XldJj227oqGhhi @ilyastopsakal @memlktmeselesi SAYIN CUMHURBAŞKANI BIRAKIN DOLAR  BASTIRMAYI ELEKTRİKLİ ARABALAR UCUZLAT MAZOT PARA VERİYORSUN ELEKTRİKLİ ARABALAR UCUZ FİYAT ÖTEVE İNDİRİM YAPN TÜRKİYE DOĞALGAZ ELEKTRİKLİ ALETLERE YÖNLENDIR MİLLETİ ÇİFTLİĞİ DESTEK ARTIR BANKA HACIZ KOYMUŞTUR ÇİFTCI HACİZLİ	Other
@ankara_kusu @maviokyanus0 A haberin dediği gibi millet her gün ucuz mazot alıyor .	False
"Sebze üreticisi Cemal abi diyor ki; ""oy için mevsimlik işçi istihdam ettiklerinize ödediğiniz maaşlar ve ayırdığınız kaynağı,benim gübre,tohum,mazot,elektrik vb. girdilerini sübvanse etmekte,onların vergilerini düzenlemekte kullansaydınız hıyarı her mevsim ucuz yeyebilirdiniz"" 😉"	Other
@ozgurdenizciler Bu halk her gece ucuz mazot almayı sürdürdüğü sürece bu fiyat ayarlaması da devam eder. a haber utanmazı da bu dalgayı geçer.	False
"Yılmaz Özdil yazdı:
Askıda pide.

Çıkma sebze.

Mazot 22 lira.

Boş baklava.

Ayçiçek yağı bardakla.

Ucuz kıyma kuyruğu.

Ucuz pirinç kuyruğu.

Doğalgaza zam.

Elektriğe zam.

Şekere zam.

Süte zam.

Yumurtaya zam.

Gerçek enflasyon yüzde 142.
https://t.co/JnFdYOFIxy"	Other
@Ahaber Mazot 25 tl olmasındandır halk azyaksın diye elinden geleni yapmış iştebu beklenen ruh😂😂😂😂	Other
"A Haber deki paylaşım sosyal medya'da dikkat çekti:
'Halk her gece ucuz mazot alıyor.""
Paylaşıma çok sert tepkiler verildi. Ancak bence yersiz, çünkü doğru söylüyorlar. Sonuçta MAZOT her gece, bir sonraki geceden UCUZ…@iyiparti @meral_aksener @avtolgaakalin @KaplanEnez https://t.co/HZoaJQd063"	False
@Ahaber Türkiye de akaryakıt dip yaptı. Sudan ucuz. Evde mazot benzin içiyoruz.	Other
KOŞUN HADİ BAK A HABER UCUZ MAZOT VAR  DİYOR BUGECE HERGECE İYİSİN YİNE AMPÜL HÜSNÜ	False
@Ahmetustt Hey trollcuk en azından a haber gibi benzin kuyrukları için halk hergin ucuz mazot kuyruğunda demiyor yawsak siniz oğlum.	False
Hamdolsun benzin yagmurgibi  mazot yagmurgibi  zamlar yagmur gibi hala daha yok turkiyede mazot  dunyadan ucuz diyolar a haber gece mazot kuyruklarnı utanmadan ucuz mazot satılıyo diyo  akp de hicmi utanmayok	False
@prusyas_plus Senin devletin benim gibi çiftçiye çok vaadi vardı.Ucuz mazot beyanı edip 22 tl ye mazot alıp senin karnını doyuruyoruz mal.Yazdığına  istinaden. Başka örnekte veririm.Sen şimdi aldığın maaşın hakkını ver.Trollük yap.Elbet resminin arkasındaki gerçek kişiyle tanışacağız.	Other
@Ahaber Gaz bulduk uçak yaptık aya çıktık en ucuz mazot bizde Avrupa acından ölüyor yzaya çıktık elektrikli traktör yaptık 😆😆😆	Other
@Ahaber Bıraksınlar gelsinler bizim Türkiye çok ama çok ucuz..siz 1500 Euro'ya 750 litre mazot alırken, Bizim Türkiye de 4250 TL ye ise 197litre mazot alabiliyoruz.Yani siz bizden 553 litre daha çok alıyorsunuz pahalı diyorsunuzTürkiye çok ucuz Çıkın çıkın gelin biz uçuyoruz ucuzluk tan	Other
@bafiicim @nedenttoldu Evet halk hergün ucuz mazot alacak. Ucuz mazot kuyrukları olacak. Ahaber 😂😂🙈	False
@Abdurra86936702 @odatv En iyisi a haber izliyelim dimi vatandaşımız hergun ucuz benzin ve mazot alıyor diyordu dimi	False
@aylin_kotil mazot 21.5 tl bu ürünler eşşek sırtında gelmiyoki kimse uçuz bişey yemeyi hayal etmesin mazot bu fiatlarda olduğu müttetçe	Other
@aylin_kotil işte mazot arttı dolar arttı efenim işçi maliyeti arttı toprak değerlendi tarım arazisi kalmadı dediler ben inandım bu ve bunun gibi her fiyata alıştırıyorlar.zamanla hatta ucuz olunca kanser yapar mı diye düşünüyor insan	Other
Muharrem İnce: Çiftçiye alım garantisi vereceğiz. Tohum, fide, mazot, ilaç, tarla kirasından vergi almayacağız. Türk milletine en ucuz et, ekmek ve domatesi yedireceğiz.	Other
@YeniGunHaberler Yok mu arttıran... Artık alışmışız baksana kimse de çıt yok. A haber bu gün haber yapar ucuz mazot kuyruğu diye 😡	False
@Asil771717177 @tokcem Ucuz benzin, mazot, ekmek kuyruğunda birbirini ezen halkımız sabretmeyecektir.	Other
"Birisi 128 milyar dolar nerede diyor
Birisi Reza zarraf  ABD  ne oldu 
Birisi deprem parası  nerede diyor 
Birisi akaryakıt zaaam diyor
Birisi doğal gaz bulduk diyor
Birisi uzaya gidiyoruz diyor
A haber ucuz mazot diyor
Vs vs   her şey bir birine karıştı ..
Ses yook"	False
@queensedaaaa O zaman #ahaber ilk defa doğru söylemiş. “a-haber;Vatandaş geceleri ucuz mazot olıyor”	False
@_selcukgecer A haberin dediği gibi bu gece ucuz mazot almak isteuen kuyruğa girebilir	False
@Ahaber Hükümet herşeyi çok ucuza indirirken İBB nin yaptığı zam sadece İmamoğlu suçu dimi 😂😂 son 1 yılda hükümetin benzin ve mazot a yaptığı zam da hikaye dimi 😡😡 https://t.co/pXewydBfBi	Other
"a habere günahımı vermem, seyretmem, tavsiye etmem ama haberin aslı da iddia edildiği gibi değil. 

https://t.co/Z6cuPQsffr"	True
@MertArmagan53 Ya harbiden nasi bir kafa var .. Adamın aldığı mazot %200 artmış, elektrik desen keza aynı.Merkezi hükümete cemkirsenize ,ulaşımda tarımda kullanilan mezot elektrik ucuz olsun ,ÖTV alma onlardan diye.ama yok beyin hep aynı.İtibardan tasarruf olmaz demi.	Other
@Ahaber 10 günde 8 tane zam geldi bunu insanlara ucuz benzin/mazot diye yutturdunuz. Şimdi 3 lira indirim gelince haber değeri taşıdı sizin için.	False
"@Ahaber 7 ay önce 7 tl olan mazot 18 düştü rabbim ak partinin yokluğunu vermesin 
Ayrica a haber sizlere de çok tesekur ederiz 2 aydan bu yana iğneden ipliğe gelen bütün zamları haber yapmayarak halk ayaklanması  nin önüne geçtiniz"	Other
@Ahaber Bizde her gece ucuz mazot alıyoruz haberin yok mu?	False
@HandanBahcetepe Merak etme batmazsın reklama ,popçuya milyonları akıtmazsan batmazsın , savcı sayan size diyorki tam bilet 1,50 öğrenci 25 kuruş ,mazot , sigorta,maaş ödemesi Savcı başkan'da ödüyor ,hani ulaşım ucuz olacaktı ? D.gaz'dan yüzde 23 komisyon almaktan niçin vazgeçmiyorsun !	Other
@Ahaber Tr de durum nedir? Ben arabayı park ettim. Aylık 29 Euro ya bilet aldım. Her yere gidiyorum. Yani mazot 2 Euro olunca . Arabaya binmiyorum ama daha ucuz olur diye benzinlik alacağım @Mustafa_Destici . Yardımcı olursanız	Other
@drcetiner Yalnız bu haber fake hem https://t.co/Wx9WF7cFaL hem de Malimatfuruş sitesi de yalan olduğunu teyitledi https://t.co/lbO8jPPrHJ https://t.co/vfnJBMhhDE	True
Halk Her Gece Ucuz Mazot Alıyormuş Habere Bak 80 Milyonla Dalga geçiyorlar 😂 #mazot #mazotazam #motorin #AHaber https://t.co/z9gBslQvAL	False
"⚠️ UYARI!
Kendi ülkesindeki

yüksek faturalar
pul olmuş TL
yağ
Ekmek
mazot
ucuz et kuyrukları vb. söz konusuyken kör taklidi yapan @Ahaber ve türevleri gibi provokatörler, 7 yıl önce çekilmiş videoya “Fransa’da kuyruk” diye mal bulmuş mağribi gibi sarılmış. Yalancılara kanmayın. https://t.co/dpWzTYgbsN https://t.co/R0WYB2UNsk"	Other
@ism_daisy Evet dostum mazot 25  tl iken 1 torba gübre 400 tl iken en ucuz traktör fiyatı 200bin tl iken sen köyde marul ekersin	Other
@Ahaber 😃 mazot benzin. Vergi ucuz neden olmasin 4 degil 5 olsun	Other
@gokcenenc07 Çok haklısınız aslında A Haber gibi halk ucuz mazot kuyruğunda diye yayın yapmalılardı.	False
@aylin_kotil Eskiden mazot gübre fide plastik örtü kömürde,Ucuzdu Türkiye de ucuz ne kaldı normal fiyat bunlar üretmek kolay değil	Other
@Ahaber Sen şuan neler yaşanıyor Türkiye Cumhuriyetinde farkındamısın ki,sen devlet e çağrı yapmayacaksın,Hükümete sesleneceksin 😡😡 halk perişan,çifti 23 TL’den mazot alıyor,belediyeler ÖTV Li yakıt alıp hizmet vermeye çalışıyor diceksin ki,senin gerçek gazeteci olduğunu görelim kaplan	Other
@Sakallli_Celal_ @TRHanismail @PaulKagame Biz köy kavesinde toplandık marulu domatesi zamlandırlaım dedik mazot gübre ucuz olmasına rağmen gıcık olsun diye. İşete itiraf ettim	Other
@Ahaber En ucuz mazot nerede hafız?😂	Other
@Ahaber Toplu taşıma araçları Sıkıştırılmış ucuz doğalgaz (CNG) ile çalışıyor Mazot Benzin zammını niye bahane ediyor	Other
A Haber'in zamlardan sonra “Halk her gece ucuz mazot alıyor” alt bandı kullandığı iddiası - Teyit  https://t.co/0moclF5MS2	True
"A Haber: Vatandaş her gece ucuz mazot kuyruğuna giriyor.
Allah belanızı versin @Ahaber 
#ahaber rezilliği"	False
"-Bu gece litresi 19.35 TL'den ucuz mazot almayı planliyorum :) 

 #akaryakıtzammı
#mazotazam 
#AHaber 
@MTanal @veliagbaba"	False
"@gazetesozcu ★ #Cumhurbaşkanımız
ASKIDA PİDE. #Cumhurbaşkanımız
ÇIKMA SEBZE. #Cumhurbaşkanımız
MAZOT 22 LİRA. #Cumhurbaşkanımız
BOŞ BAKLAVA. #Cumhurbaşkanımız
AYÇİÇEK YAĞI BARDAKLA. #Cumhurbaşkanımız
UCUZ KIYMA KUYRUĞU. #Cumhurbaşkanımız
UCUZ PİRİNÇ KUYRUĞU. #Cumhurbaşkanımız"	Other
@bbcturkce Avrupada mazot ve benzin su'dsn ucuz.. belcikada 2 depo alan 3 tane bedava	Other
@ersin5959 @aylin_kotil Senin gibi düşünen kafalar içine etti zaten tam yönetenlerin kafası çözüm yok muhabbet var bak yaz geliyor hiç çözüme yönelik birşey varmı çiftçiye ucuz mazot gübre destekleme para yokkk yaza taş kökü yeriz 2500tl zamlısından emekliye maaş delirtmeyin insanı bıktık be yeter artık	Other
anlatan İnce, tohum, fide, mazot, ilaç, tarla kirasından vergi almayacaklarını söyledi. Bitkisel üretimi yeniden planlayacaklarını da ifade eden İnce, iktidar olması halinde Türk milletine en ucuz et, ekmek, domatesi yedireceğini iddia etti.	Other
@orhanaydin6 Neden taşımadan almayacak çiftçiye geçen sene 6 lira mazot şimdi 22 TL çiftçiye geçen sene 160 TL gübre şimdi 650 TL çiftçiye geçen sene 140 TL yem şimdi 325 TL burada taşımacılık yapanlar mazot ucuz bile olsa indirim yapmaz sen çiftçiye uretene vermezsen seneye görürüm seni	Other
@hAKKANiyet66 @baltuntas8 @dfikrisaglar Ya siğir senin kaynagin nerde ben soyliyim a haber ulan maden ulke size göre iyi durumda neden mazot 22 lira neden dolar 15 neden millet ucuza almak için ekmek kuyruklarinda , yag kuyruklarinda neden neden	Other
@ismailsaymaz A haber ne güzel özetlemiş aslında her gece ucuz mazot abooooo süper ya valla süper en ucuz mazot bizde ya ne olur dalga geçmeyin artık miletle çok komik oluyorsunuz birim nedir TL nedir Euro TL karşılaştırması nasıl yapılır ne olur bıktık ya biz sizden liyakatsizliginizdan	False
"A Haber, “Halk her gece ucuz mazot alıyor” cümlesini kullandı mı?
https://t.co/KM0XRC7I65 https://t.co/qwexRR8a8D"	True
@Ahaber Bizde mazot ucuz diye ankara da minibüs ve otobüs ler kontak kapattı ilginç	Other
"#MilletSiziAffederMi
A Haber: Vatandaş her gece ucuz mazot kuyruğuna giriyor."	False
@aylin_kotil Gübre, elektrik  ,mazot maliyet fiyatları ne ederi ne ? Ben maliyetlere milyarlar harcarken  ucuza sebze mi satacam yok öyle  dünya  bir parfüme BİN  TL verirken ses etmeyen ülke sebze meyve fiyatını  cok buluyor yemeyin o zaman	Other
"@Ahaber @memlktmeselesi Yahu ne operasyonu . Ziraat Bankası kirediyi Demirören yerine çiftçiye verseydi . Mazot cifciye ucuz verilseydi böyle olmazdı .
Sıkışan akp li 
Dış güçler
Yok gizli operasyon
Yok büyük oyunlar . 
Bu kadar çeneyi şeker fabrikaları satılırken yapsaydiniz #şeker"	Other
Nerde bu ucuz mazot bizde alsaydık @Ahaber https://t.co/CUQKZsQpuh	False
Biraz samimi olun yaptiniz haber olsun oturumlar inanin @RTErdogan @Akparti ye zarar dan başka bir şeydeyıl @Ahaber sosyal medyada haber başliğiniz nasil yazilmiş akşamdan ucuz mazot diye @ERKANTAN__ i ayri birakiyom barlaslar neyın nesi @eminpazarci @turgayguler dinleyın bi	False
A HABER : vatandaşlar hergün bir sonraki güne göre daha ucuz mazot alıyor	False
Pahalı olanları almayın, talep düşerse fiyatlar da düşer diyen bir kafa var. Mazot almazsa mazot fiyatlarının düşeceğine inanmış. Hayır sadece ucuz yiyecekse ömrü patates soğanla geçecek ama buna da şükür diyor, neden diye sorgulamak aklına gelmiyor. https://t.co/Cd9t6SmMXd	Other
Bu gece zam gelicekmiş yakıta, millet kuyruğa girip ucuz mazot alsın dimi ? @Ahaber	False
Çiftçiye alım garantisi vereceklerini anlatan İnce,tohum, fide,mazot,ilaç,tarla kirasından vergi almayacaklarını söyledi. Bitkisel üretimi yeniden planlayacaklarını da ifade eden İnce,iktidar olması halinde Türk milletine en ucuz et,ekmek,domatesi yedireceğini söyledi.	Other
@RotasizBorsaci @ibrahimilgen2 @ITU_1975_MET @aylin_kotil Ya arkadaş geçen yıl maydanoz 2 TL idi bu yıl 6TL mazot%300 gübre %500 işçilik zirai ilaç nakliye artışı fiyat çiftçi açısından halen ucuz çünkü çiftçi çıkış fiyatı 2TL yani demem o ki gelirde düşüş çok satınalma gücünde sorun yanlış yerden bakıyorsunuz!	Other
"""Halk her gece ucuz mazot alıyor.""
Burası önemli..
Türkiye'de #akaryakıt fiyatı her takvimde ardışık olarak bir #önceki gün bir #sonraki güne göre çok ucuz..
Yandaş kanal ahaber ilk defa doğru söylüyor.. https://t.co/G5FATqshYK"	False
"❌YANLIŞ 

✔️A Haber'in yayında 'Halk her gece ucuz mazot alıyor' alt yazı bandını kullandığı iddiası YANLIŞ.

🔍Fotoğraf, birbirinden farklı iki yayından alınıp dijital müdahaleyle birleştirilmiş. Alt yazı bandı ise görsel üzerine sonradan eklenmiş.
https://t.co/s1YkJW8VJs"	True
A Haber: Maşallah Vatandaşlarımız Ucuz Mazot Benzin Almak İçin Her Akşam Sıraya Giriyor Bolluk Kuyruğu Bunlar Kessin Bunları Diyordur	False
"Akaryakıta hergün gelen zamlardan (beterin de beterinden) korunmak için istasyonlar önünde akaryakıt sırasında olanları ahaber yorumuyla...

""Halk her gece, ucuz mazot alıyor""... https://t.co/vkoGcQOWMy"	False
"a haber: Ucuz mazot almak için son dakikalar! 

#akaryakıtzammı 
#ZAMlarınSonuYokMu
#6MarttaKontakKapatıyoruz"	False
A Haber, haber yapmış, herkes ucuz benzin,mazot  kuyruğunda diye, demek biz bu  buna inanacak kadar gerizekali koyun aptal değiliz.. https://t.co/6bJWCd3HWL	False
"@medyablok O zaman bugün alanlar, 19 tl den ucuz mazot kuyruğuna girerler. 
( A haber gibi düşünmeye çalışıyorum da).."	False
@ibbhaberleri Izmirde bile daha ucuz .burdakilerde suya kaktiriyor.😅teknenin mazot parasini cikarsa iyidir.	Other
@Gulcanclk67 A haberin de değili gibi her gün ucuz mazot alıyoruz	False
"Ucuz mazot kuyrukları oluşmaya başladı!

Ah a haber ahhhh!

Günlük zamlara bir süre daha devam edilecektir. https://t.co/BfkCpAcOVj https://t.co/flz6dPcVlX"	False
"Muharrem İnce, bir ahırda düzenlediği basın toplantısıyla partisinin tarım politikalarını açıkladı. 

“Çiftçiye alım garantisi vereceğiz. Tohum, fide, mazot, ilaç, tarla kirasından vergi almayacağız. Türk milletine en ucuz et, ekmek ve domatesi alma imkanı sağlayacağız.” https://t.co/xRMIfcN7JU"	Other
@YoshiEnomoto_ @suleymanirvan Eskiden SY ic savasindan ve ₺nin dusmesinden once SYden ucuza cay seker alkol benzin mazot alip, siniri kacak gecirip TRde satiyorlardi. O yuzden kacak deniyor.	Other
A Haber vatandaşla böyle dalga geçti: Halk her gece ucuz mazot alıyor  #akaryakıtzammı https://t.co/9uB13vHtdd	False
"Güldür güldür:Halk her gece ucuz mazot alıyor diye skeç yapsa ceza alır. Ama A haber bunu haber diye yayınlıyor. A haberin seviyesini resimde görebilirsiniz.

@Guldur_Guldur @ahabersosyal https://t.co/3to9g9obOH"	False
@Orsatramola En ucuz mazot bizde	Other
@siyamusta61SLx A haber neye göre Halk ucuz mazot kuyruğunda diye haber yaptığını anladığın gün o haberi anlarsın	False
Vatandaş her akşam ucuz mazot alıyor diyen ahaber canlılarının kullandıkları şey her neyse ondan istiyorum bayağı güzel kafa yapıyor belli ki	False
@mtzkn35 @Sahinnfiratt @borsaparatic A haber izleyenler çok şanslı hergun ucuz mazot alıyor yarım dolar alıyor	False
"A Haber: ""Halk Her gece , Ucuz Mazot Alıyor!""

Uzaktan Koyun gütmek bu olsa gerek. Artık resmen mal muamelesi yapıyorlar! https://t.co/UEkVJ1HuB2"	False
@AtalayMustafa07 A haber izle mazotu ucuz alan insanları seyret adam insanlar ucuz mazot için sırada diye haber yapıyor...	False
"#evdekihesap Selçuk bey, bi akşam haberinizi açtığımda, deyinki Dolar 5 lira TL. Degerlendi. MAZOT 5 TL. Oldu fiyatlar %300 düştü..
Cok mu zor, Avrupa da gıda ucuz bunu istiyoruz.. supriz yapın n olur."	Other
@trepgis A haber haklı çıktı millet her gece ucuz mazot alıyor	False
@ottomanlitorunu ULAN OLUM, BİR ŞEY ÇOK UCUZA  SATILAMAZ.. KARI, VERGİSİ, MAZOT MALİYETLERİNİ  KURTARMAZ..	Other
"A Haber:Halk her Gece Ucuz Mazot kuyruğunda..
7 Gün 7 Gece 
😂😂😂"	False
"@EmreAktasss Fox tv en azından GERCEK haber yapabiliyor 
A haber gibi 
HALK HER GECE UCUZ MAZOT alıyor diye 
Akillarla dalga geçen başlıklar atmıyor"	False
@Greennaturetr Bunlar A haber izleyen kitle ,Burdan çıkıp Ucuz mazot kuyruğuna girecekler .	False
Asgari ücret 10 bin lira olmalı artık. Sığınmacıların ülkeden kontrollü olarak gönderilmesi şart. Devlet derhal fabrikaları tekrar açmak zorunda. Özelleştirme politikası durdurulmalı. Çiftçi ye mazot ucuza verilmeli. Ötv saçmalığından vazgeçilmeli.	Other
Halk her gece ucuz mazot alıyor diyen @Ahaber şu istasyonların adresini versenize gidip mazot alayım ama yalan sada yalancıyı dilenci sevsinmi ?? https://t.co/p6VFrwJHSD	False
Ucuz mazot alanlar sizde utanma da kalmamış. Teröristler sizi, vatan hainleri, fetöcüler, ucuz mazot almak nedir. Kahrolsun Amerika işbirlikçi Avrupa. Bunlar ahaber izleseler refah seviyemizi görürler... https://t.co/qSoFM4oohc	False
Perinçek:Türkiye ucuz elektrik istiyorsa, ucuz doğalgaz, ucuz petrol, ucuz mazot istiyorsa ABD'ye karşı  tavır alacak. Bu ev sahipliğiyle her iki ülkeyi bir masada oturtmakla sağlanacak bir durum değil.⤵️ https://t.co/lKLfWYYnO4 @AydinlikGazete aracılığıyla	Other
"Askıda pide
Çıkma sebze
Mazot 22 lira
Boş baklava
Ayçiçek yağı bardakla
Ucuz kıyma kuyruğu.
Ucuz pirinç kuyruğu
Doğalgaza zam
Elektriğe zam
Şekere zam
Süte zam
Yumurtaya zam
Gerçek enflasyon yüzde 142

Dünya liderimiz,millete dünyanın kaç bucak olduğunu gösterdi #BECERİKSİZEKREM"	Other
@RTElice_ A Haber izleyip her akşam ucuz mazot ,yarım doları ,yarı fiyatına alabilmek varken,fox izleyip niye moralimi bozayım.	False
@Ahaber Pazarda markette herşey ucuz doğalgaz mazot benzin 2 TL  elektrik bedava ağamız sağolsun uyuşturucu baronlarımız saray etrafında uçuyoruz saray sayesinde	Other
@RTErdogan Reis dogalgaz elektirik benzin mazot seker yağ dan ahaber ver bos hizmet yakinda sana destek verecek Halk bulamayacqksin tencere dolmuyor pismiyor Aş yetmiyor maAŞ Insaf artik yetti yetti bari hapse tikin bizleri karnimiz orda doysun yada asın bizi yetti	Other
@kurtulax @ParadoxBold @eyt_bir_gasptir @ZeynepK57405038 @yasarokuyan Sende beyin ne işe yarıyor acaba mazot yüksek kafaniz almiyormu sizin,eğer ucuz olmasını istiyorsan mazota indirim yapacaklar .Sırf sizin gibi zavalli troller kötülesin diye ibb,yi göz göre gore bitiriyorlar. Halay çekersiniz artık	Other
@Ahaber Oysa mazot çok ucuz günlerdir hep indirim geliyor dimi 😂	False
@uyanhadi_ Harbiden az kaldı unfollow yapacam amk artık sinir bozucu oldu sizin bu aşırı karşıt görüşlülüğünüz. A haber de çıkan halk her akşam ucuz mazot alıyor haberini yapanlardan ne farkınız kaldı ki?	False
@hacernkc time dergisi çekimlerini gördün mü. çok.fenayim.	Other
